6,260047191
4,340054806
11,75085535
8,329357577
6,189488348
11,56577296
6,207762169
8,608622844
7,223693373
7,934807906
5,598594741
9,783412034
8,564171386
8,810382984
6,997031258
7,396082906
7,645813992
7,397487674
6,631695073
6,395006971
6,622903793
3,905827019
7,417056823
4,696074075
12,51491254
4,771531701
12,22715074
5,547964589
5,552922381
6,139295804
6,66767125
4,064801728
7,676963985
5,979952864
4,877739936
6,301643408
8,347971941
40,47136671
10,52379116
6,656705413
5,242738885
10,31626596
8,678669344
5,548404041
5,912156455
6,393208756
7,746205498
8,078918376
9,607087112
8,596670175
11,01135761
4,971581609
8,996989078
5,66243812
6,520977264
5,130190409
10,98642195
6,424083817
4,334448739
8,543442925
11,24938783
8,69755805
9,844287227
6,687344626
3,0173149
15,53499907
6,221633432
15,24591503
4,632276038
4,065707112
6,595078531
9,001468874
5,300962027
6,064291841
9,187252647
6,154922621
9,713967291
10,54119767
6,405043294
6,0958271
4,372874221
6,450946897
8,352160027
5,901561368
16,53999733
4,704558555
6,230634304
5,043529024
5,489679424
17,45751373
5,717622542
35,70059481
12,83984014
6,364180394
6,267209847
11,31057969
4,954510347
7,274688659
10,39367312
7,019929344
5,828455014
5,21332792
6,703364867
5,547175596
7,86379206
4,644636213
7,867469392
5,973335677
9,944451978
8,239405892
4,965400162
7,886325883
4,838179286
6,987175639
4,897553381
6,725459441
5,553239407
9,980619031
7,545688049
5,533907313
26,10233427
4,164643569
7,353974622
6,834695253
5,505612726
5,79590931
7,553422401
6,023342011
6,582687188
5,774136922
6,170723105
5,529422335
6,873743676
9,671503311
5,818300268
6,473843061
8,61796964
4,511363163
5,880918419
5,733397093
6,156095476
13,6410936
10,14142554
5,051505526
6,560068149
24,0853806
6,079722539
10,41756651
7,479682654
7,360435845
7,468162825
32,17945839
3,977751558
6,885171641
6,211177165
6,311076619
8,12427309
10,40315512
5,803746782
6,653680756
5,812382262
5,817940307
5,541064496
6,010640169
4,866044427
10,23024246
22,29393177
5,431397089
16,45639183
23,02900077
8,276444771
5,246995348
5,751674101
6,574727678
10,53143323
6,630288663
6,117118456
4,497267026
4,996567629
10,68503714
8,012632986
8,183230783
7,028238312
6,773770112
9,065760423
4,754834362
7,850882544
5,77298879
10,31858726
6,480057332
