426,6814762
429,6056321
424,5863086
430,1996702
431,4140907
433,0316121
428,431614
429,8731825
425,4023003
429,3876125
426,4191449
430,9214776
430,6330145
423,6102284
424,786083
414,4248994
419,206349
423,0753375
421,6214423
428,9713719
435,3641623
434,2879229
426,4400038
432,0652848
428,1115115
424,2552836
433,3944386
429,6079895
428,2651184
428,0467483
427,8383492
434,5092853
431,7797737
433,0776142
434,6385025
429,2609981
409,8132843
428,181834
426,3104578
429,2663294
426,9388962
429,3234744
415,6117285
431,7245654
427,3551102
426,0460232
421,3042152
427,6922944
429,3830988
417,563635
429,9821947
429,4723396
433,8638671
426,2213431
429,8109359
429,0984218
430,2309331
433,2263261
424,1609059
424,3240034
430,6045507
417,3309325
431,9977685
423,3651292
425,1243097
426,9882735
423,2412004
422,2973746
414,2096777
423,3053204
425,9676311
437,1989884
435,5820897
436,048036
427,5622227
428,8565438
415,2636399
432,967019
429,8797803
432,8654592
428,9052531
435,0915209
432,1345257
434,9387456
430,3780308
430,8815545
420,651751
422,7494604
417,937214
433,1216185
433,298056
431,7348016
417,2564388
436,1938211
431,1633644
431,9337213
430,1932676
430,713592
427,9403185
432,949666
435,4844716
434,4770786
429,9990646
429,7535586
420,1399
430,4015796
426,5264249
425,9992183
428,592879
430,4057528
430,2161331
430,5164663
433,98987
427,9371478
426,2291858
432,3260368
429,0837152
429,7736754
432,4729893
427,5433336
429,1014871
429,5947621
425,6985701
427,7126922
434,2617406
425,0605273
431,5181604
432,4741302
420,0935401
421,0103753
430,266332
415,6800164
424,9099398
425,6904191
432,1740626
431,5499828
421,2627088
425,0656501
422,7361438
429,9703711
430,9440697
425,9411685
429,8850803
422,1749188
429,4219522
436,3573237
432,7029006
423,9727872
430,9567454
435,9729625
424,0946286
409,0071575
424,4657607
431,1475234
431,3291323
425,719589
425,1767321
428,3532111
420,5714419
429,5156282
422,7366074
428,2829406
425,4644961
432,7160396
432,8248938
433,0881982
424,5971022
424,2661117
431,8256982
431,468922
433,1248437
428,215351
432,7807081
428,6564422
432,0646229
433,6446704
427,6119291
427,8907347
429,0666938
430,3962373
432,4401074
423,9416386
428,6646716
436,0939855
429,8120428
431,1397833
429,3193182
424,9582537
428,9603122
435,579409
428,8886084
425,7237008
428,3133163
432,4629933
429,7690512
422,2099793
428,7587449
418,7955973
429,3791452
432,9837035
426,9360716
429,9522589
426,4093027
433,5343511
417,0529329
432,0533958
426,9171635
423,7624556
433,470254
429,5438886
430,3325338
432,3078664
424,8868321
434,6358271
430,4977322
433,9043241
432,8852223
420,3356322
414,6182981
425,358416
431,0090341
418,8320061
428,7917307
433,3389983
406,4543685
429,559534
423,6422478
432,1722207
428,3063909
429,9884174
431,0685341
422,7828505
432,3837878
421,1831011
428,3943304
432,5618297
433,9493364
421,8397066
430,7226234
429,5462039
426,7572305
431,7719222
422,6043744
434,7853861
432,0356565
428,2396094
423,3446277
423,7627951
427,8521514
430,244115
432,1700159
426,2349891
427,8021587
429,0472009
424,2619874
429,7737621
413,8224795
425,1900777
420,1367515
430,2324012
429,6471337
430,2398528
430,2206518
427,1989453
430,8847153
429,1957064
431,3395991
424,2657428
431,7531729
430,3471131
424,3731683
419,9326156
416,7810097
416,2306569
428,989011
433,8028039
432,0510079
431,4365976
425,7164585
424,220818
425,6222508
410,749611
429,3680218
424,2395437
420,2307465
430,1018169
430,8679486
429,7312433
416,8238738
423,427709
434,9904512
433,9311268
435,1405455
434,4529606
427,9848225
427,4852531
426,8194965
425,9058635
429,6609684
427,4464455
430,6616787
428,7870739
426,8466845
430,4510917
426,320672
427,677845
431,749019
432,8246687
427,0830027
432,3316379
433,5006327
421,3105403
425,3381316
428,9466967
428,7987918
430,9328806
425,5278475
426,6476001
431,6047557
433,0960584
428,2649102
417,0617202
437,5429255
428,2468086
426,6230722
431,2356831
428,0793787
433,8514541
435,6132545
425,5221159
419,3003949
435,288581
420,6316801
434,6932705
433,6781694
426,9294114
