2,460831034
2,120842521
2,217990045
4,5929398
1,513389934
1,728739753
2,372803281
2,667673476
1,007816361
2,935133538
1,687437499
1,500219167
1,986214498
0,415210613
1,962843621
1,390013939
1,750646137
1,727532441
1,716661428
1,970032481
1,592976493
2,312085509
2,365446701
-0,008104543
2,028266192
4,825427048
1,040478653
1,889559968
2,098764071
1,772127974
1,623948121
1,872564256
2,103687623
4,435073928
1,795384188
2,020334604
2,909340685
1,969765449
0,986368262
1,837529986
1,33002134
1,229629702
2,430708227
2,952597562
2,862918757
0,869785211
2,422673112
22,20010423
3,034167194
2,296902203
-0,731317956
-22,13769938
2,621307937
1,72173185
1,986836281
1,405927682
0,938732636
1,348536911
1,785653895
2,13335445
1,564257525
3,279664807
2,000190547
2,811816711
2,303190133
2,921286248
1,428602489
6,782165667
2,970536772
1,998552057
1,111135904
2,72997951
3,504780167
4,199385246
3,550919554
-0,692376199
-0,066314166
3,724700627
0,61732391
1,989450439
3,933990248
2,772709974
0,289372934
1,779898733
2,338771859
5,177942656
2,117702933
2,400069597
2,041663784
1,934610823
1,945387345
2,118114305
-2,215548858
2,663207336
1,171088887
-7,237310414
1,589373076
-1,847796049
2,155521373
2,427332574
-0,096419204
2,230178626
1,860162542
1,917938415
6,575573476
1,679923039
2,459643792
1,801974203
1,372843518
2,21974741
2,137295275
1,340212492
3,555238023
0,532209082
1,601440726
-2,086729923
2,598565372
6,236991781
5,224457231
2,518858336
-1,341377073
2,093397524
1,721319464
-8,193757786
2,244863772
1,729753591
2,194723225
0,886632465
2,241596242
-0,728193234
1,769207471
2,153774341
1,936674747
1,942688504
1,145472034
1,340072136
-5,363496329
2,488143859
2,230063291
1,470769549
7,029893183
-2,12351507
3,867269452
-0,083225891
1,346949276
2,751669999
3,023924157
2,200618284
2,239375921
1,760867901
2,119570258
1,543166365
6,966206688
2,706713026
-2,928833848
-1,045994953
1,910530776
1,772231836
1,758935495
2,379272593
0,90308903
15,68274184
3,252760653
2,816345703
2,013640118
4,075119447
1,2606201
2,34952793
1,842810418
1,733466639
2,532216943
2,587526117
