191,7822977
105,3590937
98,22040321
134,1676917
120,3141067
119,5014861
98,93919862
109,4348815
114,3576288
132,6577617
144,571999
75,67611032
104,1675525
94,86045715
88,6284576
109,1529665
104,2760659
62,963966
87,4157241
175,7818199
137,8228753
106,2067512
123,2704917
111,3168008
105,6300527
154,0510946
123,6542747
108,5463618
129,2613015
121,6811342
125,9255958
96,24682964
123,3133738
174,1108416
97,95895127
160,0964531
159,5289955
149,4738799
130,8841165
172,6094488
148,1379938
88,7436492
105,7018977
95,11374909
145,4267326
70,6782132
112,2549618
94,60431745
152,6126073
112,3299588
116,7627302
87,03406366
106,8522418
89,517995
101,9080755
84,54579311
74,29887285
118,5994567
143,0887762
99,78284108
104,934293
75,47915468
85,94204005
146,0780612
124,3882386
131,2151444
84,82565182
141,2493122
125,6794272
124,5342529
147,1940808
81,53758224
85,69226888
96,68055898
113,9246021
116,2224777
162,4233112
61,37955075
105,5858585
72,23233294
153,054828
142,2271652
122,8964911
143,316096
117,9457758
138,873568
157,6662404
122,9302696
120,7953205
92,82815679
120,7651169
65,0048141
132,7430756
117,2199254
77,23480893
100,6381373
77,35134136
164,0129425
137,7845051
61,68190653
185,5463344
100,7728204
133,2719237
133,3443779
177,7712744
136,7976562
118,1745804
110,5280276
108,8483395
107,2649995
155,9041616
83,00409643
174,9569496
96,02278782
84,61931425
89,60928635
119,680956
115,0375161
90,43909492
97,94956129
78,68244749
79,32829772
172,5933328
133,6745438
112,092455
101,8540689
160,1747282
110,5473782
106,5236652
160,2712201
145,3067176
185,7492195
87,14753714
62,1143829
95,96671488
110,8386795
103,6919386
107,4226618
105,4678144
106,0202935
114,1984826
83,4202539
157,9461289
108,5211812
129,6459835
77,39413916
106,8582545
78,18570642
146,8030466
83,45726214
116,2768209
122,1184054
126,5261755
163,9582029
99,28119598
120,4057064
132,9408326
84,3744431
168,3377477
130,7946882
174,3505219
138,3415529
110,6019302
130,0692499
139,8131621
89,16628899
94,41837688
75,99260408
79,13555383
180,2126667
131,9888087
101,5395568
140,1590898
72,98747565
149,4396298
117,6575915
123,7733048
172,2951795
120,2080197
146,0491797
72,36489225
110,7532822
172,2213174
74,27381207
90,96138349
104,3946337
106,4157095
141,9301543
139,8588788
81,1363055
116,1008115
93,78303916
197,6411418
176,6116935
116,3751762
118,4022783
128,7865703
159,419063
70,87682738
148,1842514
93,30094157
126,4546054
157,0799717
152,4788142
125,7481498
158,7398141
105,5409194
89,70709671
133,6359599
106,8858005
72,34362728
95,45611064
87,35086204
97,55200799
153,8021532
135,6274559
107,0693654
74,94229091
130,4105922
140,8627693
154,4289118
112,2246649
119,1389541
146,3060499
151,5667679
143,5064707
72,12591519
163,7981789
174,5043661
184,2929306
82,53806523
89,76424436
173,3290226
66,55345439
67,80550624
65,1906042
100,5163322
112,5647058
81,0767288
119,8580841
168,581847
128,2584655
115,0727516
126,2069862
115,3812309
101,0440167
100,6404806
92,25199751
88,04772485
160,6933024
152,2169159
110,9991291
114,1061278
75,01675927
120,5369788
140,1310863
93,95570841
191,7247566
166,0330667
111,5965688
173,9537583
125,8984083
168,7090509
88,73823732
92,56996954
112,9693873
130,0196491
136,9034755
85,67427575
91,84570603
145,9768256
157,2706607
118,5440275
123,2140414
117,8865518
75,97662869
115,4214604
85,50305848
129,8317682
100,9280977
109,6234744
127,1815048
115,4670332
164,5918597
154,2430189
95,88936156
126,5022002
94,01677251
126,7080333
111,7592444
89,24506165
102,1716127
106,0690166
90,57549383
123,1107078
66,7111878
85,34001921
135,3328671
196,7721846
134,1287604
140,0329269
98,02736921
71,19036734
112,0268001
74,09694588
102,2680022
108,5538551
93,80754927
80,79872622
132,8141146
180,2568634
136,3334639
100,8760452
90,53963101
118,9023969
87,36509612
66,45584116
126,7722529
96,31881817
97,38592424
148,3489383
144,8696882
98,03295889
112,4979788
