0,921605247
0,679980816
3,337652935
5,723085305
1,154230623
1,55342576
1,69953731
5,929746253
0,84854611
2,496940965
0,411805794
3,364619788
5,143038506
0,571689452
0,957206211
7,655498549
0,58176906
2,273088975
4,640205055
1,044313505
0,430738876
0,330942557
20,54950027
1,214189619
0,345248697
40,08008491
6,001768882
0,528167964
1,399865744
0,799791127
2,231629112
1,151759916
0,538447882
5,287571072
0,445906705
1,376984958
4,929370031
1,117175366
0,648348536
1,755293789
0,51672079
1,23390995
13,17038846
15,20889156
9,515042114
0,516832829
0,20617385
1,544133714
0,661041161
0,495308417
0,848558229
0,978667347
4,915728736
3,979939809
0,791419174
0,393634909
11,38106782
7,963809183
14,07695907
1,37820667
0,602726273
47,97852867
1,817497769
1,909943418
1,131057883
8,731803469
5,672006475
1,083361004
1,667745074
1,496219141
15,22066594
0,239155608
0,175248269
1,760644995
5,070036256
1,00545088
9,791181189
0,193854774
0,755077791
0,270893998
2,374456157
2,02649639
0,386377868
0,880739059
3,484210734
3,613530855
3,231566585
0,535049743
2,351339666
1,640072457
7,1490584
0,576640879
1,995786313
0,74371813
0,897526225
0,435901883
2,45315037
26,50834704
0,59231883
5,508364394
4,9378116
0,467456408
2,891282591
1,52691016
11,12975871
1,094248473
10,94141725
1,977960998
1,972932692
0,952225253
0,846999858
0,631050121
1,868615926
0,83762462
1,717248639
1,363028717
19,23770251
0,449147552
0,959901616
140,4586441
17,78182727
5,992201326
1,287228704
4,350454007
11,89545317
2,537120923
5,3094179
36,36437615
0,218394065
0,987123592
10,28962693
0,692686507
0,367229381
0,454841393
1,086857154
1,896672923
1,512904513
0,221867137
1,134222481
0,257755633
1,974723771
0,527019229
1,057574741
1,162592244
2,068609654
1,856702647
1,812404571
0,733238155
1,591522646
1,222457806
0,691745777
1,583862578
0,257774412
2,4413414
1,884357049
2,661008999
0,972890507
0,418796925
5,222010013
6,857439447
1,359217954
0,177189488
0,932557364
3,552771184
1,695158
4,661428467
1,95409086
0,986924363
6,535628472
1,598936964
4,846538482
7,903192853
2,71417204
0,950514713
5,796626464
1,580922872
0,506256256
3,805303006
0,369842959
5,312022396
2,016301071
3,95436758
0,621506748
0,799072104
4,335450944
1,783089582
0,51700001
1,724325264
43,14568472
1,657092852
2,589477741
1,144782857
1,150900831
9,319717854
0,725877304
0,632190097
2,950276772
0,704195369
2,559882182
2,408408311
5,557881938
1,521045705
6,215018731
0,548138005
0,440437436
0,152110959
4,203901937
6,098655187
5,983378351
15,79525502
0,368558627
0,91125913
0,188426425
0,559014368
1,683688662
0,598768722
6,820318711
